adjudication_id,card_id,draw_kind,section_id,frame,subject_kind,subject_id,position_source,target_weight,bbox_x1,bbox_y1,bbox_x2,bbox_y2,verdict,certainty,verdict_source,note,overlay_opened_utc,adjudicated_utc
1080p30_12#1080p30_12_d01,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d01,,,1690.500,652.500,1831.500,919.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,official at the right,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_12#1080p30_12_d02,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d02,,,379.500,516.750,489.750,786.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,red 15 at the left,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_12#1080p30_12_d09,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d09,,,951.000,309.750,1008.000,432.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in dark standing at the bench,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_12#1080p30_12_d11,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d11,,,1156.500,233.812,1225.500,289.688,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated person at the table,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_12#1080p30_12_d12,1080p30_12,1080p30,,,COMPARATOR_BOX,1080p30_12_d12,,,902.250,426.375,984.750,549.375,PERSON,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at mid court,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_r00,1080p30_13,1080p30,tFnl0NVn6FA_s2774,1844,PRODUCER_ROW,1080p30_13_r00,CLAMP,0,1608.0,537.0,1740.0,880.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,red 4 at the right; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_r01,1080p30_13,1080p30,tFnl0NVn6FA_s2774,1844,PRODUCER_ROW,1080p30_13_r01,PREDICTION,0,1740.0,211.0,1854.0,427.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,seated person in dark at the table; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_r02,1080p30_13,1080p30,tFnl0NVn6FA_s2774,1844,PRODUCER_ROW,1080p30_13_r02,DETECTION,1,619.0,367.0,748.0,703.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white and blue player; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_r03,1080p30_13,1080p30,tFnl0NVn6FA_s2774,1844,PRODUCER_ROW,1080p30_13_r03,PREDICTION,0,1471.1915,198.04605,1579.4987,474.2604,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,coach standing at the bench; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_d04,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d04,,,1480.500,512.250,1636.500,833.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,two overlapping players at the right,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_d08,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d08,,,41.039,531.750,123.000,826.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,official at the left border,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_d10,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d10,,,1755.000,284.625,1839.000,463.875,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated person at the table,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_d11,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d11,,,398.250,356.625,458.250,438.375,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated photographer at the left,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_13#1080p30_13_d12,1080p30_13,1080p30,,,COMPARATOR_BOX,1080p30_13_d12,,,237.000,404.250,286.125,531.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated photographer at the left,2026-09-11T19:37:29Z,2026-09-11T19:43:39Z
1080p30_14#1080p30_14_r00,1080p30_14,1080p30,tFnl0NVn6FA_s90,1936,PRODUCER_ROW,1080p30_14_r00,CLAMP,0,-15.0,158.0,487.0,1021.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,close-up player at the left; box shifted up and past the frame border,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_14#1080p30_14_r01,1080p30_14,1080p30,tFnl0NVn6FA_s90,1936,PRODUCER_ROW,1080p30_14_r01,CLAMP,0,548.0,162.0,978.0,1027.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,close-up player in the centre; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_14#1080p30_14_r02,1080p30_14,1080p30,tFnl0NVn6FA_s90,1936,PRODUCER_ROW,1080p30_14_r02,PREDICTION,0,1108.0,582.0,1210.0,751.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,background person; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_14#1080p30_14_r03,1080p30_14,1080p30,tFnl0NVn6FA_s90,1936,PRODUCER_ROW,1080p30_14_r03,SUBPIXEL,0,502.0,543.0,591.0,726.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,background person; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_15#1080p30_15_r00,1080p30_15,1080p30,tZeqmc_-_sA_s2574,2004,PRODUCER_ROW,1080p30_15_r00,CLAMP,0,852.0,159.0,948.0,323.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white player near the baseline sits in the lower part of the box,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_15#1080p30_15_r01,1080p30_15,1080p30,tZeqmc_-_sA_s2574,2004,PRODUCER_ROW,1080p30_15_r01,CLAMP,0,890.3843,433.27515,1050.5521,733.4955,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white player at mid court; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_15#1080p30_15_r02,1080p30_15,1080p30,tZeqmc_-_sA_s2574,2004,PRODUCER_ROW,1080p30_15_r02,SUBPIXEL,0,915.0,420.0,1017.0,721.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,"same player as r01, near-duplicate box",2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_15#1080p30_15_r03,1080p30_15,1080p30,tZeqmc_-_sA_s2574,2004,PRODUCER_ROW,1080p30_15_r03,CLAMP,0,900.86255,420.29724,1045.1267,706.24194,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,"same player as r01, third near-duplicate box",2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_15#1080p30_15_r04,1080p30_15,1080p30,tZeqmc_-_sA_s2574,2004,PRODUCER_ROW,1080p30_15_r04,SUBPIXEL,0,1290.0,101.0,1407.0,329.0,PERSON_OFFSET,UNCERTAIN,OVERLAY_ADJUDICATION,upper part of the box lies on the spectator rows behind the board; lower part is the board itself,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_16#1080p30_16_r00,1080p30_16,1080p30,yZ5u2sOpiNU_s3933,2031,PRODUCER_ROW,1080p30_16_r00,CLAMP,0,234.0,-15.0,764.0,353.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,analyst inside the inset window; box shifted up and past the frame top,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_16#1080p30_16_d01,1080p30_16,1080p30,,,COMPARATOR_BOX,1080p30_16_d01,,,1251.000,877.500,1296.000,960.000,PERSON,UNCERTAIN,OVERLAY_ADJUDICATION,small figure inside the inset court video,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_r00,1080p30_17,1080p30,yZ5u2sOpiNU_s5214,2104,PRODUCER_ROW,1080p30_17_r00,DETECTION,1,411.0,272.0,516.0,549.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,red jersey player at the left; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_r01,1080p30_17,1080p30,yZ5u2sOpiNU_s5214,2104,PRODUCER_ROW,1080p30_17_r01,DETECTION,1,202.0,426.0,369.0,738.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at the left; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_r02,1080p30_17,1080p30,yZ5u2sOpiNU_s5214,2104,PRODUCER_ROW,1080p30_17_r02,PREDICTION,0,1041.0,460.0,1176.0,813.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,red 22; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_r03,1080p30_17,1080p30,yZ5u2sOpiNU_s5214,2104,PRODUCER_ROW,1080p30_17_r03,PREDICTION,0,128.0,146.0,230.0,371.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person standing in the bench area; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d03,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d03,,,1050.000,528.750,1161.000,846.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,red 22,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d05,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d05,,,1192.500,489.750,1344.000,812.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,red 5 with a second player behind,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d06,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d06,,,1231.500,922.500,1338.000,1080.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d09,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d09,,,1341.750,937.500,1422.750,1080.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d10,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d10,,,4.781,221.250,85.969,458.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,official at the left border,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d11,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d11,,,144.750,217.875,213.750,421.125,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person standing in the bench area,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d12,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d12,,,1530.000,437.250,1635.000,587.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated photographer at the right,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d13,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d13,,,1147.500,981.000,1260.000,1080.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_17#1080p30_17_d14,1080p30_17,1080p30,,,COMPARATOR_BOX,1080p30_17_d14,,,1753.500,990.750,1876.500,1080.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:44:42Z
1080p30_18#1080p30_18_r00,1080p30_18,1080p30,yZ5u2sOpiNU_s90,2299,PRODUCER_ROW,1080p30_18_r00,SUBPIXEL,0,192.0,122.0,294.0,393.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at the left; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_r01,1080p30_18,1080p30,yZ5u2sOpiNU_s90,2299,PRODUCER_ROW,1080p30_18_r01,DETECTION,1,747.0,916.0,852.0,1035.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom crowd row; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_r02,1080p30_18,1080p30,yZ5u2sOpiNU_s90,2299,PRODUCER_ROW,1080p30_18_r02,DETECTION,1,239.0,176.0,423.0,469.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,red jersey player at the left; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_r03,1080p30_18,1080p30,yZ5u2sOpiNU_s90,2299,PRODUCER_ROW,1080p30_18_r03,CLAMP,0,855.0,108.0,1027.0,394.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white jersey player near the baseline; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_r04,1080p30_18,1080p30,yZ5u2sOpiNU_s90,2299,PRODUCER_ROW,1080p30_18_r04,CLAMP,0,384.0,120.0,507.0,366.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,red jersey player; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_r05,1080p30_18,1080p30,yZ5u2sOpiNU_s90,2299,PRODUCER_ROW,1080p30_18_r05,CLAMP,0,1224.0,354.0,1389.0,650.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white jersey player at the right; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_r06,1080p30_18,1080p30,yZ5u2sOpiNU_s90,2299,PRODUCER_ROW,1080p30_18_r06,CLAMP,0,1809.0,451.0,1935.0,685.0,PERSON_OFFSET,UNCERTAIN,OVERLAY_ADJUDICATION,photographer row at the far right; a body is inside but the extent is unreliable,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_d08,1080p30_18,1080p30,,,COMPARATOR_BOX,1080p30_18_d08,,,443.250,1004.250,530.250,1080.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_d09,1080p30_18,1080p30,,,COMPARATOR_BOX,1080p30_18_d09,,,799.500,1.875,892.500,250.875,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person standing in the bench area,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_d10,1080p30_18,1080p30,,,COMPARATOR_BOX,1080p30_18_d10,,,875.250,951.000,987.750,1074.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_d11,1080p30_18,1080p30,,,COMPARATOR_BOX,1080p30_18_d11,,,630.000,1004.250,714.750,1080.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_d12,1080p30_18,1080p30,,,COMPARATOR_BOX,1080p30_18_d12,,,1768.500,990.750,1858.500,1080.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_d13,1080p30_18,1080p30,,,COMPARATOR_BOX,1080p30_18_d13,,,76.500,65.531,173.062,300.375,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in a dark suit standing at the left,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_18#1080p30_18_d14,1080p30_18,1080p30,,,COMPARATOR_BOX,1080p30_18_d14,,,1581.000,1009.500,1683.000,1080.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the bottom foreground,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_19#1080p30_19_r00,1080p30_19,1080p30,4JS090XPhmM_s2388,2373,PRODUCER_ROW,1080p30_19_r00,CLAMP,0,187.0,584.0,343.0,712.0,PERSON_OFFSET,UNCERTAIN,OVERLAY_ADJUDICATION,blended photographer row; a body overlaps the box but the dissolve makes the extent unreliable,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_19#1080p30_19_r01,1080p30_19,1080p30,4JS090XPhmM_s2388,2373,PRODUCER_ROW,1080p30_19_r01,CLAMP,0,176.40585,555.86414,268.22067,783.3456,PERSON_OFFSET,UNCERTAIN,OVERLAY_ADJUDICATION,same blended photographer row,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_19#1080p30_19_r02,1080p30_19,1080p30,4JS090XPhmM_s2388,2373,PRODUCER_ROW,1080p30_19_r02,SUBPIXEL,0,-15.0,611.0,66.0,875.0,UNKNOWN,UNCERTAIN,OVERLAY_ADJUDICATION,left border of the dissolve; no body resolvable,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_19#1080p30_19_d03,1080p30_19,1080p30,,,COMPARATOR_BOX,1080p30_19_d03,,,1062.000,414.000,1179.000,707.250,PERSON,UNCERTAIN,OVERLAY_ADJUDICATION,blended player beside the official,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_20#1080p30_20_r00,1080p30_20,1080p30,4JS090XPhmM_s3537,2447,PRODUCER_ROW,1080p30_20_r00,PREDICTION,0,876.0,393.0,1005.0,684.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white 15; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_20#1080p30_20_r01,1080p30_20,1080p30,4JS090XPhmM_s3537,2447,PRODUCER_ROW,1080p30_20_r01,PREDICTION,0,871.1482,383.76294,1048.1301,708.6188,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,"white 15, near-duplicate box",2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_20#1080p30_20_d03,1080p30_20,1080p30,,,COMPARATOR_BOX,1080p30_20_d03,,,1210.500,558.000,1381.500,936.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,two dark jersey players at the right,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_20#1080p30_20_d05,1080p30_20,1080p30,,,COMPARATOR_BOX,1080p30_20_d05,,,888.750,440.250,992.250,735.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,"white 15, narrower duplicate of d02",2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_r00,1080p30_21,1080p30,4JS090XPhmM_s3537,2708,PRODUCER_ROW,1080p30_21_r00,CLAMP,0,1863.0,44.0,1935.0,375.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person at the right border; box shifted up and past the frame border,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_r01,1080p30_21,1080p30,4JS090XPhmM_s3537,2708,PRODUCER_ROW,1080p30_21_r01,CLAMP,0,1484.0,300.0,1617.0,652.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,white player at the right; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_r02,1080p30_21,1080p30,4JS090XPhmM_s3537,2708,PRODUCER_ROW,1080p30_21_r02,CLAMP,0,1764.0,4.0,1905.0,263.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,person at the right border; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_r03,1080p30_21,1080p30,4JS090XPhmM_s3537,2708,PRODUCER_ROW,1080p30_21_r03,CLAMP,0,594.352,628.98035,732.5007,932.2755,NO_PERSON,CERTAIN,OVERLAY_ADJUDICATION,bare floor over the centre-court logo; no person inside the box,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_d04,1080p30_21,1080p30,,,COMPARATOR_BOX,1080p30_21_d04,,,1815.000,81.000,1917.000,308.625,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person at the right border,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_d06,1080p30_21,1080p30,,,COMPARATOR_BOX,1080p30_21_d06,,,1034.250,64.125,1124.250,284.625,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in dark walking behind the baseline,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_d07,1080p30_21,1080p30,,,COMPARATOR_BOX,1080p30_21_d07,,,290.812,86.438,376.688,150.938,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated person at the table,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_d08,1080p30_21,1080p30,,,COMPARATOR_BOX,1080p30_21_d08,,,1497.750,119.250,1587.000,255.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated person at the table,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_d09,1080p30_21,1080p30,,,COMPARATOR_BOX,1080p30_21_d09,,,1578.000,102.844,1650.000,252.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated person at the table,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_d10,1080p30_21,1080p30,,,COMPARATOR_BOX,1080p30_21_d10,,,618.000,155.625,732.750,358.875,PERSON,CERTAIN,OVERLAY_ADJUDICATION,dark jersey player,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_21#1080p30_21_d11,1080p30_21,1080p30,,,COMPARATOR_BOX,1080p30_21_d11,,,1665.000,114.750,1737.000,251.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated person at the table,2026-09-11T19:37:29Z,2026-09-11T19:46:01Z
1080p30_22#1080p30_22_r00,1080p30_22,1080p30,4JS090XPhmM_s4686,2781,PRODUCER_ROW,1080p30_22_r00,PREDICTION,0,693.422,73.45563,1145.8774,843.44574,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,player 23 in the centre; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_r01,1080p30_22,1080p30,4JS090XPhmM_s4686,2781,PRODUCER_ROW,1080p30_22_r01,PREDICTION,0,286.85675,71.64142,1075.9053,847.1336,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,spans the left player and player 23; extent covers parts of both,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_r02,1080p30_22,1080p30,4JS090XPhmM_s4686,2781,PRODUCER_ROW,1080p30_22_r02,CLAMP,0,-15.0,281.0,438.0,1006.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,player at the left; box shifted up and past the frame border,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_d00,1080p30_22,1080p30,,,COMPARATOR_BOX,1080p30_22_d00,,,0.750,399.000,638.250,1069.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,player at the left,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_d03,1080p30_22,1080p30,,,COMPARATOR_BOX,1080p30_22_d03,,,985.500,0.000,1408.500,459.750,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person in the cream vest behind,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_d05,1080p30_22,1080p30,,,COMPARATOR_BOX,1080p30_22_d05,,,29.250,4.125,451.500,433.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person behind with a raised hand,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_d06,1080p30_22,1080p30,,,COMPARATOR_BOX,1080p30_22_d06,,,1566.000,466.500,1920.000,1065.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,player at the right border,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_d09,1080p30_22,1080p30,,,COMPARATOR_BOX,1080p30_22_d09,,,312.750,159.000,1091.250,892.500,PERSON,CERTAIN,OVERLAY_ADJUDICATION,wide box spanning the two foreground players,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_d10,1080p30_22,1080p30,,,COMPARATOR_BOX,1080p30_22_d10,,,0.375,1.594,163.500,91.312,PERSON,UNCERTAIN,OVERLAY_ADJUDICATION,head at the top left corner,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_22#1080p30_22_d11,1080p30_22,1080p30,,,COMPARATOR_BOX,1080p30_22_d11,,,0.047,167.250,66.562,498.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,person at the left border,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_23#1080p30_23_r00,1080p30_23,1080p30,3eeaJz1PJTM_s1331,2948,PRODUCER_ROW,1080p30_23_r00,DETECTION,1,800.0,498.0,927.0,618.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,shoulder and torso of the ball-handler; the box is a partial-body slab,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_23#1080p30_23_r01,1080p30_23,1080p30,3eeaJz1PJTM_s1331,2948,PRODUCER_ROW,1080p30_23_r01,CLAMP,0,-15.0,615.0,201.0,873.0,PERSON_OFFSET,CERTAIN,OVERLAY_ADJUDICATION,seated spectators at the left; box shifted up,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_23#1080p30_23_d00,1080p30_23,1080p30,,,COMPARATOR_BOX,1080p30_23_d00,,,433.125,339.000,1300.500,1070.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,ball-handler in the foreground,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_23#1080p30_23_d01,1080p30_23,1080p30,,,COMPARATOR_BOX,1080p30_23_d01,,,133.500,659.250,279.375,758.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated spectator at the left,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_23#1080p30_23_d02,1080p30_23,1080p30,,,COMPARATOR_BOX,1080p30_23_d02,,,1222.500,445.500,1381.500,582.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated spectator,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_23#1080p30_23_d03,1080p30_23,1080p30,,,COMPARATOR_BOX,1080p30_23_d03,,,1269.000,647.625,1437.000,996.000,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated spectator,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_23#1080p30_23_d04,1080p30_23,1080p30,,,COMPARATOR_BOX,1080p30_23_d04,,,0.141,538.875,93.516,676.875,PERSON,CERTAIN,OVERLAY_ADJUDICATION,spectator at the left border,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
1080p30_23#1080p30_23_d06,1080p30_23,1080p30,,,COMPARATOR_BOX,1080p30_23_d06,,,1542.000,780.750,1650.000,980.250,PERSON,CERTAIN,OVERLAY_ADJUDICATION,seated spectator,2026-09-11T19:37:29Z,2026-09-11T19:47:45Z
